grunnkrets_id,year,couple_children_0_to_5_years,couple_children_18_or_above,couple_children_6_to_17_years,couple_without_children,single_parent_children_0_to_5_years,single_parent_children_18_or_above,single_parent_children_6_to_17_years,singles
5290501,2015,0,0,0,8,0,0,5,3
14010308,2015,45,9,20,10,5,0,5,18
19360107,2015,0,0,0,14,0,4,5,16
4030611,2015,19,0,14,18,12,5,5,17
15110106,2015,51,7,39,38,0,6,5,14
2350304,2015,36,0,35,38,0,6,5,22
19380105,2015,24,17,59,22,7,8,5,25
5120207,2015,22,19,15,54,0,12,5,28
12270103,2015,12,0,50,22,0,0,5,9
14450202,2015,17,14,51,30,0,0,5,30
7190305,2015,46,21,15,30,0,0,5,33
16017205,2015,30,12,40,32,0,4,5,36
19110202,2015,7,10,10,16,0,7,5,15
4170101,2015,24,12,34,28,0,7,5,41
18120107,2015,0,9,16,12,0,8,5,19
18180105,2015,74,54,129,80,0,21,5,55
15540503,2015,27,0,31,40,4,0,5,22
1180106,2015,35,19,16,44,5,0,5,25
8270103,2015,16,19,35,30,0,6,5,29
14450103,2015,55,20,60,42,0,8,5,21
2191511,2015,40,17,26,32,0,10,5,45
2140201,2015,15,0,31,22,0,0,5,14
16300115,2015,0,9,5,26,0,0,5,11
1010603,2015,66,19,45,48,0,9,5,15
8061810,2015,55,33,56,98,0,9,5,30
18680103,2015,48,18,49,66,7,10,5,71
12630405,2015,63,26,41,72,10,15,5,43
15730113,2015,24,12,39,60,0,0,5,37
12630202,2015,23,46,74,68,0,4,5,19
16650103,2015,22,23,34,14,0,6,5,26
8170204,2015,13,12,28,18,4,6,5,10
18330801,2015,35,19,41,44,0,7,5,29
4020517,2015,15,17,20,28,0,8,5,26
18380203,2015,0,0,9,12,0,0,5,18
11020804,2015,11,9,13,14,0,0,5,9
18340101,2015,19,9,11,16,0,0,5,14
5440103,2015,0,0,29,16,0,0,5,7
5140109,2015,5,9,8,30,0,4,5,8
4390102,2015,27,17,50,24,0,5,5,29
5010104,2015,19,12,29,26,0,5,5,25
5420307,2015,32,6,0,20,0,6,5,15
2190605,2015,118,27,93,46,5,8,5,72
9190104,2015,12,0,29,18,0,0,5,25
5160308,2015,41,20,34,20,0,0,5,32
12350101,2015,0,13,25,26,0,0,5,16
6210107,2015,12,18,39,32,0,4,5,38
3015406,2015,12,0,18,22,6,6,5,26
18041204,2015,14,10,22,44,0,6,5,20
18450206,2015,0,14,8,36,0,9,5,28
6310110,2015,19,22,33,54,0,9,5,40
9280102,2015,109,34,89,80,0,9,5,43
4260201,2015,36,22,31,88,0,25,5,55
12560102,2015,7,14,32,16,0,0,5,17
2191210,2015,55,20,72,30,0,0,5,31
16380306,2015,25,18,37,34,5,4,5,29
4120522,2015,57,27,39,60,11,6,5,27
2310203,2015,51,27,65,76,0,6,5,142
12430406,2015,48,10,61,28,0,7,5,20
15110208,2015,0,32,23,48,0,8,5,27
4020115,2015,40,13,60,80,0,10,5,34
1210103,2015,60,22,67,52,5,16,5,45
9370106,2015,34,15,28,36,0,0,5,19
15240104,2015,80,10,72,44,0,0,5,22
16011420,2015,53,32,74,60,0,0,5,67
7061117,2015,13,9,18,26,0,6,5,8
11491008,2015,62,27,39,80,0,6,5,44
5420204,2015,11,15,32,48,0,10,5,36
1010210,2015,25,6,22,24,0,12,5,21
20210106,2015,19,12,47,10,0,0,5,29
6240501,2015,7,10,19,24,0,0,5,13
15630207,2015,28,20,14,40,6,4,5,105
8060105,2015,20,13,0,44,0,4,5,133
18700103,2015,29,17,35,22,0,6,5,18
10370305,2015,72,0,37,18,0,8,5,32
2360412,2015,35,25,48,50,0,12,5,37
1040506,2015,43,15,0,86,19,19,5,106
11032506,2015,9,6,16,8,0,0,5,14
5450104,2015,0,6,24,22,0,0,5,13
15150103,2015,32,6,31,28,0,0,5,10
5280505,2015,61,16,64,82,0,0,5,44
16380305,2015,94,41,104,88,0,0,5,56
14200102,2015,69,28,63,46,0,8,5,38
8170209,2015,12,12,35,30,4,11,5,24
17400104,2015,11,9,19,24,0,0,5,8
2140204,2015,27,19,17,26,0,0,5,30
11460212,2015,38,18,51,38,0,0,5,15
12010115,2015,24,6,13,66,4,4,5,116
19240104,2015,0,17,21,32,0,6,5,24
19020315,2015,32,17,45,60,0,6,5,69
17190309,2015,84,16,104,98,0,6,5,48
5220104,2015,30,22,23,20,0,0,5,23
6260212,2015,21,0,24,24,0,0,5,30
20040301,2015,25,0,28,76,0,0,5,61
8140201,2015,50,43,79,90,0,6,5,42
4320205,2015,4,0,17,12,0,0,5,16
4390111,2015,0,7,7,12,0,0,5,9
12530404,2015,23,24,14,16,0,0,5,15
4340104,2015,0,0,13,28,0,0,5,12
2190503,2015,19,19,54,44,0,0,5,20
2191102,2015,42,18,33,26,0,6,5,34
7041301,2015,0,0,16,50,0,8,5,38
7220706,2015,13,12,69,54,0,8,5,26
10340201,2015,23,6,26,12,0,0,5,13
6160113,2015,24,13,12,32,0,0,5,18
2310106,2015,66,15,93,26,0,4,5,27
6230205,2015,21,16,28,54,0,4,5,28
5021206,2015,26,12,58,50,0,6,5,23
1240502,2015,58,22,69,44,0,7,5,33
16200210,2015,43,19,44,60,5,10,5,50
1380103,2015,12,7,22,28,0,0,5,13
11190306,2015,35,6,45,30,0,0,5,11
14450104,2015,45,19,21,38,0,0,5,19
8340106,2015,30,31,36,50,0,0,5,50
11020122,2015,14,0,9,88,0,0,5,86
15480705,2015,15,19,45,52,0,4,5,44
15260104,2015,26,27,66,34,0,5,5,16
1063302,2015,59,51,67,70,5,17,5,29
18360103,2015,24,0,51,26,0,0,5,14
4370303,2015,16,8,18,26,0,4,5,26
15230107,2015,57,45,70,80,0,4,5,32
11010202,2015,90,24,61,80,6,6,5,41
7140104,2015,0,0,30,22,0,8,5,25
4280402,2015,20,20,18,20,0,9,5,30
16480110,2015,11,18,15,32,0,0,5,8
2191501,2015,36,11,26,36,0,0,5,23
14200207,2015,43,17,48,50,0,0,5,61
2200904,2015,16,0,10,116,8,0,5,132
5021001,2015,62,25,59,64,0,4,5,44
15630405,2015,23,7,37,22,0,5,5,14
6260404,2015,45,19,43,40,0,8,5,25
10011101,2015,12,0,0,12,8,0,5,60
16240313,2015,8,15,56,30,0,0,5,14
11190104,2015,38,9,42,42,0,0,5,27
17140304,2015,18,27,26,46,5,0,5,23
4020506,2015,24,12,12,56,0,4,5,29
2192014,2015,38,25,72,42,4,6,5,37
1280202,2015,72,22,62,42,0,8,5,31
5150205,2015,36,10,53,62,10,11,5,29
5220305,2015,19,21,19,40,0,12,5,37
4380201,2015,0,13,0,4,0,0,5,7
5120103,2015,0,12,0,8,0,0,5,14
5320206,2015,0,0,0,8,0,0,5,7
12420109,2015,38,12,41,26,0,0,5,16
4030201,2015,38,44,56,112,4,0,5,88
18480109,2015,0,0,0,0,0,4,5,10
12410111,2015,83,39,95,50,0,6,5,31
16170207,2015,53,12,82,60,10,6,5,65
11060202,2015,41,9,43,66,0,0,5,26
8340108,2015,5,30,38,22,0,4,5,37
2190215,2015,44,31,59,70,0,4,5,19
11110101,2015,0,20,13,20,0,0,5,9
18340102,2015,19,17,22,40,0,0,5,33
4200510,2015,13,23,16,48,0,6,5,32
14200206,2015,36,13,30,118,9,6,5,158
2370611,2015,65,16,38,58,0,7,5,35
15340104,2015,47,25,102,58,4,9,5,30
2360204,2015,21,15,26,50,0,10,5,36
7040410,2015,57,33,74,104,12,12,5,42
17400103,2015,32,11,33,22,0,0,5,16
5140107,2015,41,10,48,46,12,4,5,80
16570106,2015,42,19,40,38,0,5,5,17
5010516,2015,25,10,58,66,0,7,5,70
4120702,2015,29,16,30,56,6,10,5,28
1280210,2015,23,16,16,22,0,0,5,15
2191124,2015,34,7,42,22,0,0,5,12
15110109,2015,14,14,21,28,0,0,5,20
4190201,2015,13,14,38,28,0,0,5,28
10320204,2015,88,21,129,66,0,0,5,43
18040704,2015,74,7,29,80,0,0,5,37
15710203,2015,18,6,30,32,0,4,5,10
20120505,2015,37,18,35,44,6,5,5,60
2190308,2015,50,0,71,32,0,6,5,15
15760103,2015,51,12,39,32,0,11,5,29
15660303,2015,37,24,39,54,4,17,5,22
4120413,2015,8,0,0,6,0,0,5,14
2190925,2015,16,11,14,36,0,0,5,13
19020125,2015,17,0,14,52,0,0,5,90
5020302,2015,10,0,18,58,0,0,5,31
1110108,2015,13,0,21,22,0,4,5,22
17140111,2015,17,21,49,38,5,4,5,12
6220205,2015,16,21,25,24,0,11,5,30
18600107,2015,6,0,0,8,4,0,5,16
1063105,2015,51,10,12,22,7,0,5,19
6330205,2015,11,16,26,22,0,0,5,20
7020301,2015,12,22,73,28,4,4,5,13
2310608,2015,27,20,72,56,0,4,5,52
4020302,2015,32,12,4,40,0,6,5,25
16016210,2015,51,42,53,60,4,6,5,55
16011506,2015,35,24,20,74,0,7,5,95
12520102,2015,15,23,26,18,0,13,5,21
16380407,2015,20,21,18,46,7,0,5,15
18120108,2015,46,21,33,20,0,6,5,29
2170109,2015,64,24,71,90,0,10,5,37
4250302,2015,0,0,23,38,0,11,5,47
4340204,2015,0,12,0,18,0,0,5,23
6220201,2015,21,9,31,20,6,4,5,21
19021509,2015,55,15,41,42,0,4,5,35
7040205,2015,32,9,58,62,0,8,5,52
14490107,2015,32,15,32,24,0,9,5,29
18400112,2015,34,16,32,44,0,12,5,21
1220102,2015,29,9,38,34,0,0,5,25
4170102,2015,40,19,54,64,0,4,5,34
5160102,2015,0,6,32,26,0,6,5,16
1360308,2015,64,26,93,80,0,10,5,29
16400102,2015,44,28,61,64,0,11,5,40
18710205,2015,0,0,5,10,0,0,5,10
18520112,2015,12,9,4,18,0,0,5,12
16013209,2015,16,13,25,46,0,0,5,39
14200211,2015,47,26,43,60,0,5,5,32
14010115,2015,7,11,16,24,0,0,5,13
16400207,2015,0,23,40,30,5,0,5,24
5380204,2015,27,12,21,32,0,0,5,26
5220112,2015,12,9,16,38,0,0,5,10
15200502,2015,10,30,35,42,0,0,5,21
7190202,2015,42,0,42,52,0,0,5,21
8210108,2015,0,22,27,36,0,6,5,32
2360512,2015,36,28,52,38,0,6,5,33
9061203,2015,30,33,59,70,0,6,5,66
11240304,2015,66,15,71,72,0,7,5,31
19360104,2015,0,0,7,16,0,9,5,12
16620106,2015,11,6,17,22,0,0,5,6
16330101,2015,27,12,7,28,0,0,5,11
19240205,2015,69,9,33,34,0,0,5,59
8070102,2015,12,21,10,34,0,0,5,25
15390203,2015,40,9,42,46,0,0,5,19
19420107,2015,0,9,14,18,0,4,5,11
8290105,2015,0,15,0,22,0,6,5,21
17020403,2015,61,24,88,46,8,6,5,34
3013003,2015,46,16,84,104,0,12,5,89
9040104,2015,19,0,24,22,0,0,5,11
9010208,2015,0,6,18,24,0,0,5,8
4030905,2015,26,16,29,70,6,6,5,31
11020101,2015,70,18,60,30,0,8,5,45
18220104,2015,78,28,46,56,8,11,5,29
8070106,2015,24,9,0,32,0,12,5,18
18041002,2015,38,9,44,12,0,0,5,11
7040402,2015,47,15,22,30,0,0,5,27
4380208,2015,34,26,19,32,0,0,5,15
6250409,2015,31,17,23,36,0,0,5,14
15390206,2015,27,21,24,38,0,0,5,27
2310701,2015,86,50,127,60,0,0,5,60
17240110,2015,40,16,50,68,0,0,5,50
18370213,2015,12,12,43,32,0,4,5,39
7010401,2015,16,0,15,16,0,5,5,11
15760113,2015,39,9,54,38,0,6,5,37
8220203,2015,37,30,56,70,0,8,5,54
5010603,2015,26,0,22,154,0,15,5,191
17110101,2015,14,14,17,18,0,0,5,12
17020404,2015,23,14,38,42,0,0,5,18
5010509,2015,20,21,30,52,0,0,5,40
7060105,2015,20,0,21,34,8,6,5,58
2370501,2015,44,9,23,56,0,6,5,40
14120106,2015,54,18,114,70,0,8,5,52
6210204,2015,20,18,15,40,0,12,5,33
4370203,2015,24,9,26,12,6,14,5,36
16340308,2015,25,13,33,18,0,0,5,21
3014011,2015,36,6,14,18,0,0,5,25
19330111,2015,20,23,32,36,15,0,5,23
4200103,2015,13,12,67,36,0,0,5,33
18710302,2015,8,11,22,52,0,0,5,12
2330422,2015,24,12,42,26,0,4,5,35
8060505,2015,84,32,53,88,0,4,5,55
5400101,2015,14,15,10,14,0,5,5,13
1210104,2015,11,24,40,64,0,6,5,36
17190504,2015,49,28,74,48,0,7,5,30
15280107,2015,35,31,27,26,0,8,5,26
1040903,2015,17,15,46,40,0,8,5,16
2130206,2015,46,9,23,42,0,10,5,66
12630204,2015,66,22,84,88,4,10,5,35
19022010,2015,13,17,0,18,0,0,5,8
15710201,2015,0,12,9,24,0,0,5,12
2191808,2015,29,15,33,38,0,0,5,6
6240401,2015,34,22,58,64,4,4,5,66
20120405,2015,25,11,37,24,0,9,5,29
6020704,2015,24,22,0,68,7,9,5,97
20300310,2015,0,12,0,0,0,0,5,46
2350602,2015,23,10,8,20,0,0,5,33
11010605,2015,14,12,57,26,0,0,5,28
2210501,2015,21,14,47,34,0,0,5,24
9140304,2015,8,9,22,16,0,4,5,14
8060807,2015,66,26,128,134,13,4,5,66
2191505,2015,67,24,79,60,8,6,5,50
11010603,2015,83,23,56,92,0,6,5,52
8340207,2015,30,15,37,36,0,11,5,34
5290403,2015,8,13,33,22,0,0,5,18
18650411,2015,39,24,24,48,9,4,5,33
15110302,2015,19,18,23,66,5,11,5,44
2192117,2015,43,62,98,102,0,11,5,36
16120302,2015,64,19,47,72,0,16,5,43
15200303,2015,14,9,17,12,0,0,5,10
9190106,2015,12,9,37,28,4,0,5,16
1063109,2015,26,16,86,32,8,0,5,52
2360301,2015,41,19,42,66,0,0,5,37
2190612,2015,97,37,129,84,0,0,5,40
18520109,2015,19,7,8,28,0,4,5,17
18330502,2015,37,18,36,36,0,0,5,32
14290212,2015,26,27,36,50,5,8,5,27
18710205,2016,0,0,0,12,0,0,5,12
8260102,2016,7,0,23,16,0,0,5,18
10040311,2016,4,9,10,26,0,0,5,9
14010108,2016,37,12,13,28,0,0,5,16
4410106,2016,12,16,30,36,0,6,5,27
18650405,2016,28,6,42,42,0,6,5,52
10020803,2016,9,4,0,12,0,0,5,19
17180110,2016,15,0,4,12,0,0,5,4
2140201,2016,14,0,32,26,0,0,5,14
5010509,2016,18,27,34,34,0,0,5,38
19420305,2016,40,38,57,48,6,0,5,40
2311202,2016,47,30,39,36,0,5,5,42
4200501,2016,10,12,36,22,8,6,5,29
15260104,2016,20,27,59,32,0,7,5,16
6260107,2016,36,30,44,52,0,9,5,38
12520102,2016,25,23,23,18,0,11,5,20
16340302,2016,74,65,115,154,0,13,5,77
4380101,2016,25,0,27,22,0,0,5,17
17210504,2016,42,15,57,50,0,4,5,27
10040401,2016,33,23,28,60,5,4,5,40
1061202,2016,33,24,50,62,0,4,5,50
5120101,2016,14,9,7,12,0,6,5,11
4230404,2016,12,22,74,46,0,7,5,30
2350602,2016,27,6,8,16,0,0,5,31
2191116,2016,27,0,62,26,0,0,5,10
16011108,2016,9,6,0,34,0,0,5,43
2190211,2016,56,16,84,36,0,0,5,20
7200308,2016,29,11,45,28,8,4,5,68
2350304,2016,39,18,28,34,0,6,5,23
15710106,2016,19,26,49,58,0,6,5,24
15760101,2016,0,0,22,26,0,7,5,20
4300203,2016,11,7,19,86,0,0,5,48
14390205,2016,145,29,66,90,0,0,5,47
2260303,2016,7,13,18,24,0,4,5,17
10010301,2016,41,21,66,44,7,6,5,35
8070206,2016,61,18,53,54,9,6,5,37
1220101,2016,52,13,57,70,0,6,5,44
14490107,2016,27,16,32,26,0,8,5,29
18590104,2016,0,22,13,22,0,11,5,15
7200304,2016,19,20,30,42,0,12,5,33
11600203,2016,100,56,88,96,0,12,5,46
3016001,2016,9,0,0,4,0,0,5,19
12560102,2016,7,16,23,18,0,0,5,13
18660301,2016,10,6,26,36,0,0,5,12
2260309,2016,34,33,50,60,0,7,5,57
5320206,2016,0,0,0,8,0,0,5,11
10011101,2016,19,0,9,10,6,0,5,67
18600109,2016,4,9,12,24,0,0,5,16
2191808,2016,24,13,38,38,0,0,5,8
12011109,2016,61,30,91,72,0,6,5,48
18480103,2016,19,24,29,56,9,10,5,49
18480211,2016,15,11,21,14,0,0,5,5
6260212,2016,28,9,18,22,0,0,5,38
1240302,2016,45,19,75,60,0,0,5,29
2130304,2016,50,33,95,76,0,7,5,52
19024004,2016,35,23,53,70,0,8,5,34
2192117,2016,46,63,90,108,0,13,5,28
1064103,2016,65,23,78,98,10,18,5,102
4300205,2016,8,0,11,12,0,0,5,45
1280210,2016,22,12,12,24,5,0,5,20
15240102,2016,0,15,22,24,5,0,5,66
18240111,2016,56,7,63,52,0,0,5,21
7060802,2016,61,27,41,28,0,4,5,15
6230310,2016,25,19,46,62,7,4,5,24
14310202,2016,27,25,32,48,0,10,5,28
18380203,2016,6,0,0,12,0,0,5,16
14430304,2016,0,10,29,14,0,0,5,12
20030402,2016,0,12,21,22,0,0,5,13
14390204,2016,55,29,61,34,0,0,5,27
1240502,2016,67,26,67,38,0,0,5,37
8340106,2016,42,34,32,52,0,0,5,37
2260401,2016,9,20,17,22,0,4,5,21
2192014,2016,83,31,65,48,0,6,5,39
16011402,2016,27,21,43,58,0,12,5,30
14430209,2016,24,13,23,16,0,13,5,18
5160202,2016,10,0,49,26,0,0,5,44
9260211,2016,0,10,35,26,0,0,5,23
15470110,2016,12,9,20,32,0,0,5,25
19020125,2016,11,0,23,42,0,0,5,87
20120505,2016,39,9,35,54,11,0,5,66
4020512,2016,15,18,35,38,0,4,5,27
12210505,2016,49,21,86,50,0,5,5,18
12350303,2016,46,16,109,36,0,6,5,20
12630405,2016,49,28,43,70,8,10,5,44
10030203,2016,16,0,8,12,0,0,5,6
11600701,2016,0,0,12,12,0,0,5,12
10140102,2016,53,28,21,32,0,0,5,15
17380107,2016,34,20,50,60,0,0,5,73
18041103,2016,64,16,40,60,0,0,5,27
9290116,2016,33,17,40,24,0,8,5,22
11220111,2016,28,16,48,18,0,9,5,40
8061203,2016,32,9,15,48,13,10,5,60
8190303,2016,41,35,72,66,0,10,5,58
2210108,2016,37,23,50,52,5,13,5,35
11031809,2016,85,53,113,120,0,17,5,109
4170502,2016,12,17,15,24,0,0,5,17
2190705,2016,33,0,0,30,10,0,5,65
16240312,2016,25,0,37,32,0,0,5,22
10290107,2016,27,6,20,44,0,0,5,26
12310207,2016,28,30,56,44,4,0,5,39
11490502,2016,52,13,59,62,7,0,5,38
17190401,2016,52,19,81,62,0,0,5,32
18330801,2016,26,26,40,48,0,8,5,22
11060518,2016,13,9,20,44,13,9,5,92
7220702,2016,40,15,43,46,0,9,5,24
4030905,2016,29,12,29,70,0,11,5,32
18120107,2016,5,9,8,14,0,0,5,22
14430308,2016,15,14,23,22,0,0,5,11
2192005,2016,62,41,95,38,0,0,5,15
18370108,2016,39,14,56,60,7,6,5,80
7010401,2016,12,12,14,20,0,7,5,9
4180104,2016,47,14,60,68,0,9,5,40
16530401,2016,26,13,18,26,0,0,5,19
4120943,2016,18,18,24,28,0,0,5,24
4120505,2016,36,13,20,32,0,0,5,30
6200203,2016,18,13,35,56,0,0,5,26
5010104,2016,17,15,33,16,0,4,5,27
12600111,2016,32,0,19,44,10,7,5,31
16530604,2016,28,30,24,30,0,0,5,18
16016210,2016,72,49,43,58,0,4,5,52
5280308,2016,0,10,0,6,0,8,5,16
4020115,2016,25,18,68,74,7,9,5,41
18340101,2016,12,0,17,18,0,4,5,15
2200904,2016,10,0,10,118,6,7,5,120
6230201,2016,43,36,67,96,0,10,5,57
16013219,2016,167,115,230,196,7,14,5,97
11020803,2016,30,17,44,38,0,4,5,17
2370501,2016,42,12,39,44,0,4,5,43
8260312,2016,8,0,26,22,0,5,5,50
4200407,2016,0,0,10,28,0,7,5,48
5140101,2016,20,24,16,28,0,13,5,23
18040106,2016,46,18,16,36,5,0,5,34
18700211,2016,34,23,45,62,0,0,5,49
7040205,2016,41,29,52,46,4,4,5,55
16210206,2016,25,19,14,64,10,4,5,36
5140204,2016,33,39,35,38,0,6,5,32
14390203,2016,50,28,67,46,4,6,5,42
16011211,2016,24,0,14,132,7,7,5,215
15540105,2016,44,26,64,44,0,8,5,32
1280202,2016,69,19,68,34,0,10,5,34
14490401,2016,37,17,45,30,0,0,5,26
8300102,2016,25,19,18,60,0,0,5,40
4120602,2016,19,9,24,28,0,4,5,9
8070106,2016,18,6,16,32,0,9,5,20
5290204,2016,100,33,60,138,6,16,5,78
2191933,2016,8,6,9,4,0,0,5,13
7061004,2016,0,17,16,24,0,0,5,19
5150104,2016,40,9,18,36,0,0,5,34
9350106,2016,61,16,30,86,0,0,5,38
2110201,2016,16,14,40,58,0,6,5,36
12410109,2016,50,31,88,64,0,8,5,28
6050703,2016,19,16,22,44,0,9,5,25
14390301,2016,53,29,56,58,0,9,5,32
17190408,2016,52,21,26,62,0,10,5,36
6021054,2016,79,22,125,106,0,11,5,33
14280201,2016,27,9,48,32,5,0,5,14
15390101,2016,75,27,35,62,0,7,5,42
18330604,2016,0,12,0,14,0,0,5,18
12350803,2016,14,12,24,20,0,0,5,25
2210407,2016,35,10,0,28,8,0,5,25
12270104,2016,30,0,0,40,0,0,5,25
5150202,2016,33,13,25,42,0,0,5,9
2191807,2016,8,6,0,30,0,4,5,33
4370102,2016,22,26,35,30,0,7,5,29
19390109,2016,0,12,13,22,0,8,5,30
20300104,2016,13,13,22,52,0,10,5,59
8061301,2016,44,47,115,106,7,11,5,46
5280314,2016,31,27,26,66,0,14,5,55
8290110,2016,27,16,19,20,0,0,5,12
18600511,2016,12,10,12,6,0,4,5,13
5420108,2016,8,0,11,14,0,4,5,27
12530410,2016,18,9,37,40,0,4,5,19
18450104,2016,0,12,0,14,0,6,5,28
4300101,2016,10,7,28,34,0,6,5,21
7280102,2016,13,10,41,54,0,6,5,32
1053108,2016,15,13,14,28,7,0,5,21
12530106,2016,28,28,44,30,0,0,5,15
11060202,2016,31,19,48,66,0,4,5,19
18130204,2016,20,19,72,36,5,7,5,35
19240302,2016,5,0,8,16,0,8,5,9
2150209,2016,0,0,0,16,0,0,5,17
15710201,2016,8,12,9,20,0,0,5,15
9010301,2016,48,27,51,64,0,0,5,38
11190405,2016,41,13,58,76,0,0,5,41
5290308,2016,5,13,29,22,0,0,5,13
15230105,2016,68,33,70,66,10,4,5,35
19030903,2016,18,0,55,50,0,7,5,34
15760106,2016,12,0,13,26,0,8,5,10
6170206,2016,27,0,28,48,0,8,5,41
19330310,2016,47,34,56,56,4,12,5,57
12380209,2016,33,0,28,20,0,0,5,20
12430406,2016,43,15,62,26,4,4,5,24
2191005,2016,56,16,64,28,0,6,5,14
11420104,2016,142,39,142,82,0,11,5,61
3016002,2016,39,20,49,62,0,13,5,50
18670205,2016,0,0,17,30,0,0,5,17
6200106,2016,0,4,8,30,0,0,5,14
15240111,2016,9,17,41,36,0,6,5,25
1010210,2016,21,0,10,22,0,11,5,26
10340201,2016,24,0,26,12,0,0,5,10
5340203,2016,25,12,22,12,0,0,5,17
7061107,2016,17,0,22,22,0,0,5,17
5020606,2016,4,0,0,26,0,0,5,11
17210204,2016,0,0,0,42,0,0,5,116
4270801,2016,22,19,30,52,0,0,5,28
4170509,2016,49,19,53,102,7,0,5,54
12230108,2016,46,28,39,66,5,10,5,51
16440107,2016,4,18,21,22,0,11,5,18
16200210,2016,45,27,42,54,5,14,5,45
18700110,2016,19,17,30,34,0,0,5,45
1370105,2016,24,0,34,50,0,0,5,21
2190121,2016,8,19,0,110,0,0,5,73
8050902,2016,28,0,19,28,0,4,5,76
1052503,2016,14,6,24,26,0,0,5,17
12220106,2016,38,9,15,28,4,0,5,8
14490209,2016,30,11,24,30,0,0,5,28
16270202,2016,24,0,10,30,0,0,5,15
17170107,2016,17,10,42,30,0,0,5,18
4200306,2016,11,0,40,30,0,0,5,20
11300210,2016,48,28,64,74,14,0,5,31
5220107,2016,15,13,28,32,0,4,5,28
4200104,2016,16,19,24,34,0,7,5,21
15170206,2016,8,0,17,8,0,0,5,9
4120945,2016,28,0,34,16,0,0,5,12
4121422,2016,9,0,16,28,0,0,5,16
8060114,2016,0,0,0,18,5,4,5,31
12350202,2016,39,20,27,22,0,6,5,23
11032104,2016,39,24,66,34,0,6,5,22
6230101,2016,17,0,19,46,0,6,5,27
2210106,2016,30,16,70,70,13,8,5,57
4120404,2016,0,0,0,10,0,0,5,3
14310209,2016,12,10,15,22,0,0,5,18
5220104,2016,20,18,22,26,0,0,5,20
18660201,2016,30,12,16,36,0,0,5,34
5420107,2016,14,38,63,70,0,0,5,30
7020213,2016,66,34,85,118,0,0,5,35
6160110,2016,14,19,19,30,0,4,5,17
17250109,2016,36,11,0,38,0,4,5,32
2191017,2016,7,0,18,0,0,6,5,13
19240104,2016,13,17,21,30,0,6,5,20
9061104,2016,59,25,42,56,0,6,5,31
18700301,2016,25,0,33,6,0,0,5,9
9190106,2016,13,6,36,32,0,0,5,16
2190302,2016,74,15,72,18,0,0,5,8
5020804,2016,44,7,89,58,0,0,5,31
1360302,2016,59,13,43,82,0,6,5,84
15200301,2016,91,34,80,66,0,9,5,28
18400207,2016,35,12,46,48,0,11,5,30
9065203,2016,19,0,8,0,0,0,5,11
19170105,2016,8,0,0,12,7,0,5,15
18600505,2016,18,0,32,22,0,0,5,26
2140208,2016,21,10,16,22,0,0,5,14
14320103,2016,9,6,33,40,0,0,5,18
4020111,2016,0,0,10,32,9,4,5,98
17140114,2016,40,18,43,38,0,4,5,20
18370102,2016,49,16,34,62,0,4,5,28
14430306,2016,28,25,42,22,0,5,5,28
9010105,2016,45,33,70,74,0,6,5,56
15200304,2016,55,24,43,54,0,8,5,28
6020903,2016,0,0,9,6,0,0,5,5
18400102,2016,0,9,8,14,0,0,5,18
16011420,2016,41,41,83,58,0,0,5,50
5150103,2016,24,15,64,46,0,6,5,29
2390101,2016,42,13,15,32,0,11,5,44
5220305,2016,22,21,19,40,0,12,5,36
17030203,2016,33,0,16,36,0,4,5,24
15020705,2016,62,19,67,56,0,7,5,25
5010405,2016,41,14,27,80,0,9,5,173
18041210,2016,0,0,16,12,0,0,5,13
18600108,2016,4,0,0,16,0,0,5,19
10290119,2016,20,27,24,24,0,0,5,26
11031731,2016,87,49,111,64,0,0,5,71
5220101,2016,12,27,43,28,5,4,5,36
18740103,2016,63,31,84,100,10,5,5,106
5130202,2016,11,22,7,32,0,6,5,25
6260404,2016,49,16,47,42,0,6,5,27
2350109,2016,42,23,69,44,16,6,5,38
5200112,2016,0,7,41,40,8,10,5,41
7041302,2016,10,0,0,28,0,0,5,124
18250106,2016,34,16,20,48,0,0,5,28
15110206,2016,0,8,0,22,0,4,5,10
18130311,2016,90,33,152,66,7,4,5,44
5020701,2016,23,6,12,24,0,7,5,22
5150201,2016,4,0,8,24,0,8,5,13
17110101,2016,9,8,16,22,0,0,5,11
16011418,2016,20,0,0,140,0,0,5,115
6040604,2016,49,15,31,32,0,4,5,25
6310107,2016,18,7,31,32,0,6,5,19
12420111,2016,31,12,32,34,0,6,5,20
11190308,2016,38,7,55,38,0,6,5,29
4300302,2016,0,23,0,40,0,8,5,54
16170216,2016,23,26,40,70,4,8,5,53
10011109,2016,83,19,90,50,0,10,5,53
2360103,2016,14,15,55,48,0,18,5,17
15320102,2016,42,40,110,52,0,18,5,50
5400201,2016,0,0,15,14,0,0,5,7
20020104,2016,18,4,0,18,6,0,5,30
7091607,2016,16,0,15,22,0,0,5,14
15630405,2016,31,0,37,24,0,0,5,16
17020704,2016,40,16,30,34,0,0,5,22
2310503,2016,97,45,130,68,0,10,5,51
14210107,2016,0,0,0,0,0,0,5,4
2191812,2016,64,43,128,46,0,5,5,25
19020113,2016,27,0,11,82,0,13,5,149
9040104,2016,16,15,18,18,0,0,5,14
17140307,2016,58,25,62,56,0,0,5,16
4020406,2016,0,9,17,16,0,4,5,11
